Time,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Ambient Temp
17:43.5,1.012747302,3.502717029,8.858546143,-11.19847328,-32.73282443,-20.08396947,23.43
17:43.8,1.122880579,3.394977954,9.28710824,-6.251908397,1.06870229,-3.007633588,23.41
17:44.0,0.785298145,3.775656018,8.597578162,0.541984733,26.93129771,-2.877862595,23.39
17:44.2,0.967257471,3.83551106,8.808267908,-1.305343511,16.48854962,6.396946565,23.41
17:44.4,1.484405029,3.861847278,9.174580762,3.633587786,-12.47328244,20.55725191,23.43
17:44.6,3.756502405,4.548983154,9.227253198,-29.55725191,92.72519084,-12.81679389,23.43
17:44.7,-1.517923853,3.687070557,8.499415894,2.320610687,0.572519084,6.885496183,23.43
17:44.8,-1.163582007,3.758896606,8.72447085,7.702290076,16.77099237,19.96183206,23.43
17:45.0,-1.65918175,3.84987627,8.669404211,7.93129771,-7.938931298,5.305343511,23.43
17:45.1,-1.666364355,3.213018628,6.531382129,35.16030534,-9.534351145,17.9389313,23.45
17:45.2,-0.51954176,3.967192151,7.034164478,58.97709924,2.86259542,-22.83969466,23.49
17:45.4,-0.356736047,7.948749512,9.952696301,61.20610687,-44.45038168,-6.687022901,23.45
17:45.5,-0.723048901,8.202534888,7.216123804,31.5648855,-28.54198473,-9.419847328,23.43
17:45.6,-1.565807886,7.91762489,5.181052393,22.78625954,-44.09923664,-23.8778626,23.45
17:45.8,-1.577778894,7.764395984,5.504269617,20.16793893,-28.04580153,-18.54961832,23.49
17:45.9,-0.730231506,8.157045056,5.255272644,-6,-8.305343511,-13.3129771,23.45
17:46.0,-1.781286035,7.80270321,5.432443567,-6.549618321,-5.20610687,-16.39694656,23.49
17:46.2,-1.106121167,7.682993127,5.664681128,-0.549618321,-5.366412214,5.442748092,23.45
17:46.3,-1.036689319,7.697358337,5.803544824,-7.404580153,0.709923664,-1.167938931,23.49
17:46.4,-1.582567297,7.977479932,6.148309863,-7.290076336,-5.030534351,8.488549618,23.51
17:46.6,-0.672770667,7.3549875,6.090849023,-3.564885496,-8.312977099,1.580152672,23.49
17:46.7,-0.550666382,7.582436658,6.533776331,3.786259542,-12.83206107,3.076335878,23.51
17:46.8,-0.893037219,8.022969763,5.947196924,-4.786259542,-1.755725191,2.58778626,23.51
17:46.9,-0.213083948,7.374141113,6.081272217,-0.022900763,7.458015267,-1.961832061,23.51
17:47.1,-0.945709656,7.232883215,5.691017346,0.580152672,-4.106870229,0.305343511,23.51
17:47.2,-0.004788403,8.686163623,5.463568188,-2.564885496,-4.778625954,1.061068702,23.45
17:47.3,-1.199495032,7.536946826,5.868188269,2.687022901,-4.580152672,0.015267176,23.51
17:47.5,-2.205059729,8.971073621,4.058171814,-2.839694656,4.389312977,-0.717557252,23.51
17:47.6,-1.426944189,8.243236316,6.277596753,12.19847328,-9.022900763,9.893129771,23.51
17:47.7,-0.957680664,7.603984473,6.160280872,-10.09160305,3.34351145,-18.36641221,23.49
17:47.9,-1.039083521,7.026981873,5.880159277,-19.16030534,13.88549618,7.816793893,23.49
17:48.0,-1.163582007,7.079654309,6.04296499,-9.778625954,4.969465649,14.13740458,23.49
17:48.2,-1.000776294,6.950367419,6.181828687,-5.778625954,18.66412214,6.954198473,23.51
17:48.3,-1.635239734,6.900089185,6.25844314,4.160305344,-6.351145038,7.435114504,23.51
17:48.4,-0.076614453,7.2113354,6.696582043,-5.694656489,-5,-42.55725191,23.51
17:48.6,-2.4516625,6.646303809,5.856217261,10.98473282,-39.03053435,4.65648855,23.51
17:48.7,-1.881842505,7.058106494,5.951985327,0.381679389,-10.71755725,4.022900763,23.51
17:48.8,-1.26892688,7.146691956,6.983886243,3.694656489,-24.97709924,-2.648854962,23.51
17:49.0,-0.787692346,6.979097839,6.196193896,-5.015267176,-14.3129771,-8.549618321,23.51
17:49.1,-0.837970581,6.811503723,6.7779849,-8.34351145,17.12977099,-8.801526718,23.51
17:49.2,-2.111685864,6.57687196,6.370970618,-25.26717557,50.78625954,-9.610687023,23.53
17:49.4,-1.879448303,6.303932971,6.411672046,-11.67175573,14.3740458,-1.122137405,23.53
17:49.5,-2.861070984,6.18661709,6.349422803,-10.38931298,-7.908396947,19.58015267,23.53
17:49.6,-2.116474268,6.126762048,6.622361792,-24.18320611,9.946564885,9.198473282,23.53
17:49.8,-2.918531824,4.915296008,6.651092212,7.984732824,1.488549618,2.564885496,23.53
